id;description;vio
856990381006053;Im Sommer macht es noch mehr Spaß, außerdem ist noch lange Hin. Gut Dink will Weile haben.;nothing
861995233838901;du redest ne schöne scheiße. aber so wird das nach aussen interpretiert.;nothing
1064311580273931;Da sieht man mal, wie viele komatöse naive Gutmenschen und Willkommenstänzer es in Deutschland noch gibt... Statt auf Sachsen stolz zu sein, und als Vorzeigebundesland hervorzuheben, wird alles schlechtgeredet. Typisch Deutschland. Dabei sind die wenigen die Widerstand bieten, die einzig normalen.;nothing
1010703558968067;Ja, solche mutigen klugen Frauen gehören an die Macht und nicht die jetzigen Loser. Sofort Regierung absetzen und kluge Leute an die Macht, ehe alles zu spät ist.;nothing
935272183177872;Sauber !!!;nothing
895221087182982;"S.o. Es ist natürlich einfach jedes Hakenkreuz auf die Rechtsextremen abzuschieben - denn das zählt auch als ""judenfeindliche Straftat"". Eine Straftat wie judenfeindliche Parolen - sind die da auch aufgelistet. Hört einfach auf, die judenfeindliche Grundierung des Islam zu negieren. Ihr würdet den wahren Rechtsextremen komplett das Wasser abgraben, wenn ihr endlich diese Gefahren ernst nimmt und nicht verharmlosen würdet. Ich bin gegen Rechtsextreme - keine Frage. Judenfeindlichkeit ist das Letzte. Täter sollten auch hier richtig benannt werden.";nothing
935426126495811;"Genau wie ""wie wir"" alle Merkel gewählt haben?? Versteh mich bitte nicht falsch ,aber die Bonzen,egal in welcher Position' stehen auch ohne des Volkes Stimme schon fest""""";nothing
862025160502575;Mustafa Al -Khasib, Du kommst doch aus Syrien , hast Du nicht mitbekommen das wir all Deine Schwestern, Brüdern und Kinder , die vor Gewalt in eurem Land zu uns fluchten, und von uns aufgenommen werden, und was machst Du? Undankbarkeit ist des Schmiedes Lohn;nothing
991253584246398;hallo, hier ist BREMEN : Danke das ihr durchhaltet und das ihr immer wieder auf´s neue auf die Strasse geht!!! Macht bitte weiter, ihr seid unser aller letzte Hoffnung !!!!! DANKE !!;nothing
1035569186481504;"Herbert Bach!
Drück dich mal bitte etwas genauer aus!
Was meinst du mit dem ""auf den Kopf gefallen"" ?";nothing
856824877689270;Mehr als den Umkehrschluss hast wohl nicht drauf.. das hab ich mir schon im Kindergarten abgewöhnt Kleiner.. also schnell zurück zu Eimerchen und Schippchen... Babe..;nothing
935443126494111;"Hier mal eine kritische Analyse des Islam. Sehr interssant...
http://m.youtube.com/watch?v=AvqKjf-hA7I";nothing
876586575713100;Dann verkriechen sie sich in ihren Atomsicheren Bunker und schreien nach der Bundeswehr..;nothing
945853165453107;Hör mal, bist du wirklich zu blöd ein paar Zeilen zu lesen und zu verstehen. Oder bist du nur ganz einfach ein primitives Arschloch? Göttliches Rindviech ohne Namen!;nothing
856965464341878;"Ich versteh diese linken nicht. Sie wollen keine deutsche zumindest keine reinen deutschen dich haben sie selbst meist deutsche freunde. Sie laufen durch die Straßen und fordern deutsche raus aus Deutschland aber selbst gehen sie nicht. Sie verachten das system doch es gibt ja auch versammt viele die davon ""leider""nicht schlecht leben bitte schreibt mir einer und erklärt sie mir den ich stell mich nicht hin und fordere frauen vergewaltigungen, brennende Städte oder anschlage. Aber wir die was gegen diese politiker haben die unsere Land kaputt machen und uns arbeiter ausbeuten wir sollen die bösen sein?es macht mich traurig wie weit es mit diesen faschisten gekommen ist sie die einen nicht mehr da macht man aus normalen Bürgern neue.";nothing
1064369770268112;Es wird vertuscht und gelogen! Polizei und Lügenpresse Hand in Hand! http://www.welt.de/politik/deutschland/article152633768/Waschbaer-Unfall-wichtiger-als-Tritt-gegen-Schwangere.html;nothing
1105629622808793;Dresdener wehrt Euch.;nothing
945845538787203;Nicht nur München... in meiner Stadt wohnen 30,000 Menschen dazu kommen 12,000 Asylanten. Oh Wunder 90% nur Männer die flüchten. In meinen Augen kein Mann.  Männer sollten tapfer ihre Familie beschützen nicht flüchten und sie zurück lassen;nothing
1064759246895831;Haltet zusammen Männer und Frauen! Lg aus Österreich;nothing
856766744361750;Die private Meinung von Polizisten ist eine andere, wie die, welche sie offiziell vertreten müssen um nicht suspendiert zu werden.;nothing
857292774309147;"Richtig, Klaus.
Und am Ende bezahlen es die Steuerzahler, und zwar Bundesweit, doch.
Denn die Spendenquittungen lassen sich die Sponsoren sicher ganz schnell rückerstatten.";nothing
960882120616878;hahha seit Monaten reden wir bei unseren Spaziergängen darüber - dafür sind wir dann Rassisten und all das Übel der Welt überhaupt....;nothing
1105855806119508;na da wird sich dresden aber freuen. mein beileid;nothing
1035359973169092;Warte noch eine weile auch im Westen werden sie irgendwann wach vieleicht jetzt ?? Köln Hamburg;nothing
855112257860532;"Klaus Gause Kleber, Hi hi... ;-)";nothing
935428566495567;"Sehr gute Beschreibung der politischen Entwicklung in der Nachkriegszeit. Und eine hervorragende Üebrleitung zur heutigen ""Eurokratur"".";nothing
946609042044186;Über die Ossis damals gemault! Die schwarzen willkommen heißen! Ihr seid ja Bazis;nothing
1085182088186880;Ach, Mephisto meldet sich auch mal wieder zu Wort. Wurde ja auch Zeit.;nothing
857755874262837;http://www.bz-berlin.de/berlin/friedrichshain-kreuzberg/kreuzberg-kein-geld-mehr-fuer-jugendarbeit                                                                                              Die Haushaltssperre muss wegen der weiterhin durch Flüchtlinge besetzten Gerhart-Hauptmann-Schule auch 2015 auf unbestimmte Zeit verlängert werden;nothing
857395894298835;Grad aus München vernommen - ca 3000 wollen zu BAGIDA, bisher sind nur ca 1000 durchgekommen.;nothing
1064391633599259;Es gibt zum Glück doch immer noch Bürger die sich nicht alles gefallen lassen und sich wehren. Leider gibt es in Hessen davon zu wenige !;nothing
945348882170202;"So langsam kommt einiges ans Tageslicht. . . . . 

#PEGIDA #GekommenUmZuBleiben #DresdnerThesen";nothing
856763237695434;"so sieht der auch aus ;-)";nothing
856973881007703;Habt den arsch und gründet eine  partei,eine volkspartei,davor haben sie angst;nothing
962393693799054;Max Wittholz;nothing
935256856512738;Pegida hat Die provoziert und LÜGEN noch gar nicht gelesen. Oder aus dem Zusammenhang gerissen. Und absichtlich falsch interpretiert.;nothing
857170920987999;so etwas sieht unsere tolerante weltoffene Gesellschaft nicht, es kommen auch keine Aufschreie in der Presse oder Demonstrationen wie bei Khaled, bedauerlicher Einzelfall, es ist unglaublich wie blind wir geworden sind...   RIP Maria;nothing
857379640967127;"18:24 Uhr: Es sind auch viele Leute von der PEGIDA da, die immer wieder ""Wir sind das Volk rufen!""

Hahaha zu geil";nothing
857388044299620;Respekt an die Deutschen Mitbürger die gegen so ein Mist sind! Denn manche haben es klar gesehen, die Flüchtlinge kommen nicht freiwillig hier hin, sondern haben alles verloren und haben WAHRE Angst! Aber die Pegida Heuchler sind keine Menschen sondern einfach nur Restmüll...und lasst die Religion ISLAM in frieden, genau FRIEDEN, die Bedeutung der Religion! Mal eine Gegenfrage, machen DEUTSCHE Muslime eine Demonstration gegen Christen? Nein, sie haben Respekt vor alle Religion, Ich hoffe ihr kommt zu Vernunft, alle sind Menschen! ALLE!;nothing
972222842816139;Ja Petra Ra da sprichst du vielen von der Seele, auch ich bin der Meinung es muss geholfen werden, doch da vor Ort und nicht das wir uns verstecken sollen , weil wir aus Angst sagen was viele denken und täglich erleben;nothing
1010787812292975;Löscht bitte dieses widerliche Bild!;nothing
1096374720400950;Ich stelle mir gerade vor wie beschissen es ist das Du in meinem Land bist.....;nothing
1065028923535530;Thomas Wenzlawe ein herrliches Betthupferl...;nothing
856792254359199;Im Live-Stream gesehen ...(Y)  Weiter so!!! :-);nothing
1069085549796534;Lissy Weinhold, solche Leute werden gewählt von vielen in BW, diese pädophil. Partei ist mit 30% einer der Stärksten, einfach nicht nachvollziehbar, unverständlich...;nothing
1111307292241026;Bravo! Hoffentlich knickt das Landsratsamt nicht vor der Bundesregierung und anderen Linken nicht ein.;nothing
945485078823249;Das ist mehr als blöd! Sehr primitiv und sehr Kindisch!!!;nothing
862010127170745;genauso siehts aus,und so wird es kommen.das erwachen kommt meist,wen es zu spät ist.ich danke meiner regierung für die friedlichen jahre,die sie mir jetzt nehmen will.danke mutti merkelschaf;nothing
1108301272541628;"Irgendwie irre oder ? Sie bekämpfen die Polizei, weil sie ""Flüchtlinge"" nicht bei sich, also in Italien haben wollen. Die Linken aus Italien wissen, sie bleiben dann auf den Refugees sitzen ... ;-)";nothing
1012233702148386;Der heist schon immer so!  Mal locker bleiben.;nothing
982677415104015;"Es ist klar das solche Leute wie du Anke Schneider die Gewaltbereitschaft z.B. an der Serbisch-Ungarischen Grenze nicht seht !!! Ist aber auch klar wenn man ne rosarote Brille aufhat ;-)";nothing
1012559028782520;In den Warnehmungsgrenzen von 1933-1945 leben und die eigene Tradition nicht kennen. Von der eigenen Sprache einmal abgesehen;nothing
946359458735811;"nur gut das ich schon seit 5 Jahren aus Bayern weg bin.... dann muss ich das nicht mehr sehen und werde Bayern in Erinnerung behalten wie meine Oma die gestorben ist... ;-( traurig...";nothing
857208730984218;"Die Argumente gegen PEGIDA gehen aus, sieht man daran, wenn sich ""Topjounalisten"" an Zahlen einer Kundgebung aufgei....äh nichts schlaues mehr einfällt.";nothing
856824167689341;Am Trabi habt ihr nur profitiert, und vergesst mal nicht das das Land zusammen gehört, dafür hat mein Opa mal gekämpft, ist ja schlimm was hier abgeht, man man ey;nothing
882000381838386;Einfach konsequent.;nothing
962625767109180;Bis jetzt noch nicht... na ja, das gab es schon häufiger. Leider...;nothing
1055078487863907;Manche werden nie wach.;nothing
1064160350289054;ja ja der dunkle dunkle blöde Osten ... Ironie off;nothing
1055080604530362;Wenn alle hier sind können wir ja auswandern und ihre Länder wieder aufbauen.Wenn das geschehen ist tauschen wir wieder.;nothing
945837645454659;"Offensichtlich wollen nichtmal seinesgleichen mit Gott reden, so dass er sich hier Beachtung sucht... :D Vielleicht hätte er es besser mal mit ""Allah"" versuchen sollen... ;)";nothing
982639265107830;Die ,,pösen Ungarn,, aber auch .Wie können Die verlangen das die armen ausgemergelten Flüchtlinge bis zum nächsten offiziellen Grenzübergang nach Ungarn Latschen müssen. Das dauert doch viel zu lange !;nothing
856830257688732;"Definiere Staatsverbrechen Katrin Reicht! ;)

Hahaa Christian Bartsch, sprach / schrieb er und machte eine Bemerkung!";nothing
857435387628219;In Sachsen stand auch keine Mauer und trotzdem wurde dagegen demonstriert und was bitteschön haben Ausländer mit islamisierung zu tun wenn es das Pantone zur Alkoholisierung sein soll? Das ist schon mal pauschalisiert und wer freie sächsische Bürger mit einem Unrechtstaat wie Saudi Arabien vergleicht, hat sowieso nix kapiert....;nothing
856908371014254;"Lieber Alexander Schmitt

Hiermit würde ich dich bitte bei der nächste Demo eine GENAUE Zählung durch zu führen ... Das Orga Team is denke ich gern bereit dazu zu lernen und dein System an zu wenden, womit auf die Person genau die Teilnehmerzahl bestimmt werden kann. 

Ich kenne keine Veranstaltung wo dies genau geht... Überall immer Ca. Zahlen";nothing
1007157439322679;Unglaublich ! das haben die Jungs nicht verdient !;nothing
857364347635323;ja! Ich will Samos! Dann kriegst Du Mykonos! Wir haben als erste angemeldet. Raufgespuckt und meins.;nothing
857444217627336;Jetzt mal ne frage oben heisst es die polizei prüft im fall der schwangeren ermordeten maria ob es ein ehrenmord war...wenn er ein mädchen schwängert und es verstösst weil es den eltern nicht passt dann soll es ehrenmord gewesen sein ...und da wundert sich die politik wenn die volksseele hochkocht ..... gibts wieder einen kulturbonus ...deutsche wandern für sowas 25 jahre hinter gittern und evtl wird noch die besondere schwere der schuld  festgestellt ...es braucht sich in diesem land und europa wundern wenn rechtsradikale kräfte immer mehr zulauf bekommen ..es wird ja praktisch von allen seiten provoziert .man kann doch nicht mehr von einem echtssystem sprechen das deutsche mit aller härte des gesetzes bestraft und migranten die in deutschland geboren sind kulturbonus geben .. lass eine deutsche frau nach syrien gehn und autofahren das macht sie nicht lange und wenn sie dann vor gericht steht sagt sie das ist meine westliche kultur das ich autofahr was meint ihr was der richter dann sagt;nothing
1069077826463973;nur zum Kotzen;nothing
946605338711223;"Kommt drauf an, wie man ""Fachkräfte"" interpretiert... Konsumenten sind auch ""Fachkräfte""... Denn für mehr taugen die nicht. Müssen die auch ni! Hauptsache die Transferleistung kommt wieder in die Wirtschaft zurück! Der Kapitalismus kann nur durch Wachstum bestehen bleiben...";nothing
887991854572572;warst du damals schon geboren? wiso läst du dir sowas einreden ?;nothing
1085231938181895;Diese verfluchte Brut.;nothing
982975815074175;"Anke Schneider die Funktion dieses Systems musst du mal erklären! Und zutreffend dürfte das schon eine ganze Weile nicht mehr sein! Oder hat man uns über die jährlichen Kosten eines ""Flüchtlings"" in Deutschland von Seiten der Politik belogen. Kann ja sein, dass eine Unternehmerin da mehr Kenntnisse hat. Und am Rande bemerkt, ich bin auf Deutschland stolz! Es ist ein leistungsstarkes Land und seine Geschichte hat mehr Positives als Negatives (auch wenn das manche stört!). Nicht stolz kann man auf die deutsche Politik sein. Was dann aber eher an den ""Politikern"" liegt, die teilweise nicht einmal einen Berufsabschluss haben.";nothing
857573607614397;Philipp F Koch, die sind so hohl, die haben nicht gerafft das der Römer sich auch in Frankfurt befindet!;nothing
987856211252802;Sabine Müller Gleichheit für ALLE, und nicht mit zweierlei Maß messen. Die Politiker reden doch immer von DEMOKRATIE, oder??? Also müssen auch mal in irgendwelchen Nobelvierteln Asylantenheime entstehen.;nothing
857416294296795;"Ob sich jemand bekehren lässt oder nicht ist seine Entscheidung.
Nachlesen kann aber nicht schaden.
Wenn lesen, dann aber aus vertrauenswürdigen Quellen.
Man weiss schließlich nicht ob der Salafisten Koran auch der RICHTIGE ist, weisst ja Taqija und so... ;)

http://www.islamisches-zentrum-muenchen.de/PDF/quran01.pdf";nothing
858347094203715;Liebe Fawn Knutsen da 50% nicht wählen waren was wohl damit zu tun hat das es eben für diese 50% keine passende Partei gibt, besteht die Möglickeit das eben diese 30 Mio nun mit Pegida sympathisieren und hierzu wohl auch wleche die Wählen waren weil sie von der vorhandenen Schei... einfach die weichere gewählt haben. denn 80% von nur der Hälfte der Wahlberechtigten macht eben nur 40% und die auch noch verteilen. Wenn wir Nichtwähler und unzufrieden Wähler nimmt und mal schätzt Könnte es schnell passieren das man 60% der Wahlberechtigten als Pegidafans deklarieren könnte. Das sind dann schon ganz schön viele. Bitte nie die die nicht wählen ausser acht lassen die leben auch hier.;nothing
